RegCode;DepCode;age_group;Year;n;n_HCL;Pop;p_HCL;catchment_HCL
75;17;80+;2020;9;0;54723,00000000000;0,000000000000000000;0,0000000000000
75;17;80+;2021;11;0;54549,00000000000;0,000000000000000000;0,0000000000000
75;17;80+;2022;9;0;53972,00000000000;0,000000000000000000;0,0000000000000
75;17;80+;2023;19;0;53945,00000000000;0,000000000000000000;0,0000000000000
75;17;80+;2024;9;0;55092,00000000000;0,000000000000000000;0,0000000000000
75;17;NA;2019;0;0;NA;NA;NA
75;17;NA;2020;0;0;NA;NA;NA
75;17;NA;2021;0;0;NA;NA;NA
75;17;NA;2022;0;0;NA;NA;NA
75;17;NA;2023;0;0;NA;NA;NA
75;17;NA;2024;0;0;NA;NA;NA
75;19;0-1;2019;41;0;3823,87872048462;0,000000000000000000;0,0000000000000
75;19;0-1;2020;21;0;3819,56711043635;0,000000000000000000;0,0000000000000
75;19;0-1;2021;23;0;3815,43465742832;0,000000000000000000;0,0000000000000
75;19;0-1;2022;44;0;3777,28744804259;0,000000000000000000;0,0000000000000
75;19;0-1;2023;37;0;3751,06235723864;0,000000000000000000;0,0000000000000
75;19;0-1;2024;67;7;3561,56847095572;0,104477611940298504;372,1041686073140
75;19;2-4;2019;40;0;6139,12127951538;0,000000000000000000;0,0000000000000
75;19;2-4;2020;18;0;6066,43288956365;0,000000000000000000;0,0000000000000
75;19;2-4;2021;48;0;6040,56534257168;0,000000000000000000;0,0000000000000
75;19;2-4;2022;41;0;5947,71255195741;0,000000000000000000;0,0000000000000
75;19;2-4;2023;26;0;5889,93764276136;0,000000000000000000;0,0000000000000
75;19;2-4;2024;42;0;5829,43152904428;0,000000000000000000;0,0000000000000
75;19;5-17;2019;187;6;33394,22133562212;0,032085561497326207;1071,4723423194264
75;19;5-17;2020;91;0;32553,55316346162;0,000000000000000000;0,0000000000000
75;19;5-17;2021;144;0;32111,95088484629;0,000000000000000000;0,0000000000000
75;19;5-17;2022;183;0;31706,54209859050;0,000000000000000000;0,0000000000000
75;19;5-17;2023;201;0;31516,33387122272;0,000000000000000000;0,0000000000000
75;19;5-17;2024;177;0;31563,91599309613;0,000000000000000000;0,0000000000000
75;19;18-64;2019;478;0;130711,77866437788;0,000000000000000000;0,0000000000000
75;19;18-64;2020;348;0;129886,44683653838;0,000000000000000000;0,0000000000000
75;19;18-64;2021;485;5;130258,04911515371;0,010309278350515464;1342,8664857232341
75;19;18-64;2022;616;5;130175,45790140951;0,008116883116883116;1056,6189764724797
75;19;18-64;2023;649;6;129608,66612877729;0,009244992295839754;1198,2311198346129
75;19;18-64;2024;502;10;128872,08400690387;0,019920318725099601;2567,1729881853362
75;19;65-79;2019;123;0;44011,00000000000;0,000000000000000000;0,0000000000000
75;19;65-79;2020;121;0;44752,00000000000;0,000000000000000000;0,0000000000000
75;19;65-79;2021;161;0;45814,00000000000;0,000000000000000000;0,0000000000000
75;19;65-79;2022;196;0;47305,00000000000;0,000000000000000000;0,0000000000000
75;19;65-79;2023;92;0;48242,00000000000;0,000000000000000000;0,0000000000000
75;19;65-79;2024;221;0;49031,00000000000;0,000000000000000000;0,0000000000000
75;19;80+;2019;67;0;21993,00000000000;0,000000000000000000;0,0000000000000
75;19;80+;2020;45;0;22112,00000000000;0,000000000000000000;0,0000000000000
75;19;80+;2021;62;0;21744,00000000000;0,000000000000000000;0,0000000000000
75;19;80+;2022;88;0;21208,00000000000;0,000000000000000000;0,0000000000000
75;19;80+;2023;82;0;20903,00000000000;0,000000000000000000;0,0000000000000
75;19;80+;2024;85;0;20846,00000000000;0,000000000000000000;0,0000000000000
75;19;NA;2019;0;0;NA;NA;NA
75;19;NA;2020;0;0;NA;NA;NA
75;19;NA;2021;0;0;NA;NA;NA
75;19;NA;2022;0;0;NA;NA;NA
75;19;NA;2023;34;0;NA;0,000000000000000000;NA
75;19;NA;2024;0;0;NA;NA;NA
75;23;0-1;2019;13;0;1651,14185039896;0,000000000000000000;0,0000000000000
75;23;0-1;2020;11;0;1657,87603387441;0,000000000000000000;0,0000000000000
75;23;0-1;2021;11;0;1663,83301112286;0,000000000000000000;0,0000000000000
75;23;0-1;2022;132;0;1689,19517856424;0,000000000000000000;0,0000000000000
75;23;0-1;2023;74;0;1657,84428007404;0,000000000000000000;0,0000000000000
75;23;0-1;2024;82;0;1595,51896042069;0,000000000000000000;0,0000000000000
75;23;2-4;2019;27;0;2650,85814960104;0,000000000000000000;0,0000000000000
75;23;2-4;2020;25;0;2633,12396612559;0,000000000000000000;0,0000000000000
75;23;2-4;2021;20;0;2634,16698887714;0,000000000000000000;0,0000000000000
75;23;2-4;2022;98;0;2659,80482143576;0,000000000000000000;0,0000000000000
75;23;2-4;2023;77;0;2603,15571992596;0,000000000000000000;0,0000000000000
75;23;2-4;2024;86;0;2611,48103957931;0,000000000000000000;0,0000000000000
75;23;5-17;2019;184;0;14715,72419506755;0,000000000000000000;0,0000000000000
75;23;5-17;2020;126;0;14488,80359032644;0,000000000000000000;0,0000000000000
75;23;5-17;2021;114;0;14327,90683992207;0,000000000000000000;0,0000000000000
75;23;5-17;2022;250;0;14156,30360854326;0,000000000000000000;0,0000000000000
75;23;5-17;2023;221;0;14122,66195864317;0,000000000000000000;0,0000000000000
75;23;5-17;2024;287;0;14105,20116197847;0,000000000000000000;0,0000000000000
75;23;18-64;2019;780;0;62206,27580493245;0,000000000000000000;0,0000000000000
75;23;18-64;2020;689;0;61563,19640967356;0,000000000000000000;0,0000000000000
75;23;18-64;2021;616;0;61030,09316007793;0,000000000000000000;0,0000000000000
75;23;18-64;2022;560;0;60757,69639145675;0,000000000000000000;0,0000000000000
75;23;18-64;2023;305;0;60110,33804135683;0,000000000000000000;0,0000000000000
75;23;18-64;2024;306;0;59437,79883802153;0,000000000000000000;0,0000000000000
75;23;65-79;2019;339;0;23285,00000000000;0,000000000000000000;0,0000000000000
75;23;65-79;2020;314;0;23793,00000000000;0,000000000000000000;0,0000000000000
75;23;65-79;2021;287;0;24455,00000000000;0,000000000000000000;0,0000000000000
75;23;65-79;2022;177;0;25092,00000000000;0,000000000000000000;0,0000000000000
75;23;65-79;2023;222;0;25621,00000000000;0,000000000000000000;0,0000000000000
75;23;65-79;2024;295;0;26209,00000000000;0,000000000000000000;0,0000000000000
75;23;80+;2019;473;0;12108,00000000000;0,000000000000000000;0,0000000000000
75;23;80+;2020;368;0;11859,00000000000;0,000000000000000000;0,0000000000000
75;23;80+;2021;337;0;11591,00000000000;0,000000000000000000;0,0000000000000
75;23;80+;2022;230;0;11174,00000000000;0,000000000000000000;0,0000000000000
75;23;80+;2023;180;0;10825,00000000000;0,000000000000000000;0,0000000000000
75;23;80+;2024;260;0;10641,00000000000;0,000000000000000000;0,0000000000000
75;23;NA;2019;0;0;NA;NA;NA
75;23;NA;2020;0;0;NA;NA;NA
75;23;NA;2021;0;0;NA;NA;NA
75;23;NA;2022;0;0;NA;NA;NA
75;23;NA;2023;10;0;NA;0,000000000000000000;NA
75;23;NA;2024;0;0;NA;NA;NA
75;24;0-1;2019;6;0;6160,88539809486;0,000000000000000000;0,0000000000000
75;24;0-1;2020;7;0;6242,43837783938;0,000000000000000000;0,0000000000000
75;24;0-1;2021;3;0;6265,11713634537;0,000000000000000000;0,0000000000000
75;24;0-1;2022;9;0;6241,74902725393;0,000000000000000000;0,0000000000000
75;24;0-1;2023;9;0;6197,94869316580;0,000000000000000000;0,0000000000000
75;24;0-1;2024;6;0;5953,89877814225;0,000000000000000000;0,0000000000000
75;24;2-4;2019;17;0;9891,11460190514;0,000000000000000000;0,0000000000000
75;24;2-4;2020;5;0;9914,56162216062;0,000000000000000000;0,0000000000000
75;24;2-4;2021;10;0;9918,88286365463;0,000000000000000000;0,0000000000000
75;24;2-4;2022;5;0;9828,25097274607;0,000000000000000000;0,0000000000000
75;24;2-4;2023;6;0;9732,05130683420;0,000000000000000000;0,0000000000000
75;24;2-4;2024;7;0;9745,10122185775;0,000000000000000000;0,0000000000000
75;24;5-17;2019;35;0;55121,61732159498;0,000000000000000000;0,0000000000000
75;24;5-17;2020;16;0;54005,73722378437;0,000000000000000000;0,0000000000000
75;24;5-17;2021;14;0;53475,68526678236;0,000000000000000000;0,0000000000000
75;24;5-17;2022;20;0;53511,87790808899;0,000000000000000000;0,0000000000000
75;24;5-17;2023;31;0;53306,76969062909;0,000000000000000000;0,0000000000000
75;24;5-17;2024;31;0;53179,08980570863;0,000000000000000000;0,0000000000000
75;24;18-64;2019;115;0;221831,38267840500;0,000000000000000000;0,0000000000000
75;24;18-64;2020;67;0;221009,26277621562;0,000000000000000000;0,0000000000000
75;24;18-64;2021;87;0;220626,31473321764;0,000000000000000000;0,0000000000000
75;24;18-64;2022;75;0;221594,12209191101;0,000000000000000000;0,0000000000000
75;24;18-64;2023;86;0;220753,23030937091;0,000000000000000000;0,0000000000000
75;24;18-64;2024;105;0;220065,91019429138;0,000000000000000000;0,0000000000000
75;24;65-79;2019;25;0;81836,00000000000;0,000000000000000000;0,0000000000000
75;24;65-79;2020;26;0;83711,00000000000;0,000000000000000000;0,0000000000000
75;24;65-79;2021;30;0;86033,00000000000;0,000000000000000000;0,0000000000000
75;24;65-79;2022;31;0;88885,00000000000;0,000000000000000000;0,0000000000000
75;24;65-79;2023;31;0;91017,00000000000;0,000000000000000000;0,0000000000000
75;24;65-79;2024;43;0;92737,00000000000;0,000000000000000000;0,0000000000000
75;24;80+;2019;7;0;38382,00000000000;0,000000000000000000;0,0000000000000
75;24;80+;2020;8;0;37924,00000000000;0,000000000000000000;0,0000000000000
75;24;80+;2021;10;0;37411,00000000000;0,000000000000000000;0,0000000000000
75;24;80+;2022;8;0;36264,00000000000;0,000000000000000000;0,0000000000000
75;24;80+;2023;18;0;35664,00000000000;0,000000000000000000;0,0000000000000
75;24;80+;2024;7;0;35716,00000000000;0,000000000000000000;0,0000000000000
75;24;NA;2019;0;0;NA;NA;NA
75;24;NA;2020;0;0;NA;NA;NA
75;24;NA;2021;0;0;NA;NA;NA
75;24;NA;2022;0;0;NA;NA;NA
75;24;NA;2023;1;0;NA;0,000000000000000000;NA
75;24;NA;2024;0;0;NA;NA;NA
75;33;0-1;2019;32;0;32615,23295285975;0,000000000000000000;0,0000000000000
75;33;0-1;2020;22;0;32420,34345245146;0,000000000000000000;0,0000000000000
75;33;0-1;2021;39;0;32299,96159819876;0,000000000000000000;0,0000000000000
75;33;0-1;2022;44;0;32426,41055011166;0,000000000000000000;0,0000000000000
75;33;0-1;2023;67;5;32181,47710344149;0,074626865671641784;2401,6027689135435
75;33;0-1;2024;44;0;30836,71289585120;0,000000000000000000;0,0000000000000
75;33;2-4;2019;33;0;52362,76704714025;0,000000000000000000;0,0000000000000
75;33;2-4;2020;35;0;51491,65654754854;0,000000000000000000;0,0000000000000
75;33;2-4;2021;62;0;51137,03840180124;0,000000000000000000;0,0000000000000
75;33;2-4;2022;66;0;51058,58944988834;0,000000000000000000;0,0000000000000
75;33;2-4;2023;40;0;50531,52289655851;0,000000000000000000;0,0000000000000
75;33;2-4;2024;45;0;50472,28710414880;0,000000000000000000;0,0000000000000
75;33;5-17;2019;136;0;251618,12778244211;0,000000000000000000;0,0000000000000
75;33;5-17;2020;99;0;252239,53189538454;0,000000000000000000;0,0000000000000
75;33;5-17;2021;104;0;254549,93708834777;0,000000000000000000;0,0000000000000
75;33;5-17;2022;120;0;256207,80899914724;0,000000000000000000;0,0000000000000
75;33;5-17;2023;115;0;257047,90819689733;0,000000000000000000;0,0000000000000
75;33;5-17;2024;119;0;257548,99590129097;0,000000000000000000;0,0000000000000
75;33;18-64;2019;389;7;973567,87221755786;0,017994858611825194;17519,2162095704516
75;33;18-64;2020;317;6;979400,46810461546;0,018927444794952682;18537,5482922009251
75;33;18-64;2021;376;9;988690,06291165226;0,023936170212765957;23665,4536335235898
75;33;18-64;2022;366;6;1000699,19100085273;0,016393442622950821;16404,9047705057819
75;33;18-64;2023;373;15;1009720,09180310264;0,040214477211796246;40605,3656221086858
75;33;18-64;2024;442;30;1019535,00409870897;0,067873303167420809;69199,2084229892935
75;33;65-79;2019;98;0;219716,00000000000;0,000000000000000000;0,0000000000000
75;33;65-79;2020;63;0;225903,00000000000;0,000000000000000000;0,0000000000000
75;33;65-79;2021;84;0;233663,00000000000;0,000000000000000000;0,0000000000000
75;33;65-79;2022;114;0;240538,00000000000;0,000000000000000000;0,0000000000000
75;33;65-79;2023;90;0;246420,00000000000;0,000000000000000000;0,0000000000000
75;33;65-79;2024;96;0;250353,00000000000;0,000000000000000000;0,0000000000000
75;33;80+;2019;24;0;93869,00000000000;0,000000000000000000;0,0000000000000
75;33;80+;2020;17;0;94936,00000000000;0,000000000000000000;0,0000000000000
75;33;80+;2021;21;0;94630,00000000000;0,000000000000000000;0,0000000000000
75;33;80+;2022;30;0;94050,00000000000;0,000000000000000000;0,0000000000000
75;33;80+;2023;31;0;93813,00000000000;0,000000000000000000;0,0000000000000
75;33;80+;2024;26;0;95851,00000000000;0,000000000000000000;0,0000000000000
75;33;NA;2019;0;0;NA;NA;NA
75;33;NA;2020;0;0;NA;NA;NA
75;33;NA;2021;0;0;NA;NA;NA
75;33;NA;2022;0;0;NA;NA;NA
75;33;NA;2023;5;0;NA;0,000000000000000000;NA
75;33;NA;2024;0;0;NA;NA;NA
75;40;0-1;2019;5;0;7047,48178917380;0,000000000000000000;0,0000000000000
75;40;0-1;2020;6;0;7095,52397159251;0,000000000000000000;0,0000000000000
75;40;0-1;2021;7;0;7152,00439285595;0,000000000000000000;0,0000000000000
75;40;0-1;2022;4;0;7044,20412932653;0,000000000000000000;0,0000000000000
75;40;0-1;2023;9;0;7075,31054521156;0,000000000000000000;0,0000000000000
75;40;0-1;2024;2;0;6749,19311139687;0,000000000000000000;0,0000000000000
75;40;2-4;2019;6;0;11314,51821082621;0,000000000000000000;0,0000000000000
75;40;2-4;2020;2;0;11269,47602840749;0,000000000000000000;0,0000000000000
75;40;2-4;2021;5;0;11322,99560714405;0,000000000000000000;0,0000000000000
75;40;2-4;2022;6;0;11091,79587067347;0,000000000000000000;0,0000000000000
75;40;2-4;2023;6;0;11109,68945478844;0,000000000000000000;0,0000000000000
75;40;2-4;2024;4;0;11046,80688860313;0,000000000000000000;0,0000000000000
75;40;5-17;2019;15;0;60753,43936381362;0,000000000000000000;0,0000000000000
75;40;5-17;2020;16;0;60515,76248839818;0,000000000000000000;0,0000000000000
75;40;5-17;2021;18;0;60539,92464287442;0,000000000000000000;0,0000000000000
75;40;5-17;2022;32;0;60425,99647543668;0,000000000000000000;0,0000000000000
75;40;5-17;2023;16;0;60392,00928629734;0,000000000000000000;0,0000000000000
75;40;5-17;2024;17;0;60783,89107191035;0,000000000000000000;0,0000000000000
75;40;18-64;2019;85;0;229998,56063618636;0,000000000000000000;0,0000000000000
75;40;18-64;2020;56;0;231295,23751160182;0,000000000000000000;0,0000000000000
75;40;18-64;2021;87;7;233916,07535712558;0,080459770114942528;18820,8336494238974
75;40;18-64;2022;66;0;236689,00352456333;0,000000000000000000;0,0000000000000
75;40;18-64;2023;96;0;238413,99071370266;0,000000000000000000;0,0000000000000
75;40;18-64;2024;119;0;239972,10892808964;0,000000000000000000;0,0000000000000
75;40;65-79;2019;17;0;73195,00000000000;0,000000000000000000;0,0000000000000
75;40;65-79;2020;16;0;75974,00000000000;0,000000000000000000;0,0000000000000
75;40;65-79;2021;13;0;78496,00000000000;0,000000000000000000;0,0000000000000
75;40;65-79;2022;19;0;81460,00000000000;0,000000000000000000;0,0000000000000
75;40;65-79;2023;25;0;83935,00000000000;0,000000000000000000;0,0000000000000
75;40;65-79;2024;26;0;86005,00000000000;0,000000000000000000;0,0000000000000
75;40;80+;2019;1;0;31381,00000000000;0,000000000000000000;0,0000000000000
75;40;80+;2020;4;0;31972,00000000000;0,000000000000000000;0,0000000000000
75;40;80+;2021;3;0;31549,00000000000;0,000000000000000000;0,0000000000000
75;40;80+;2022;1;0;31716,00000000000;0,000000000000000000;0,0000000000000
75;40;80+;2023;4;0;31791,00000000000;0,000000000000000000;0,0000000000000
75;40;80+;2024;4;0;32315,00000000000;0,000000000000000000;0,0000000000000
75;40;NA;2019;0;0;NA;NA;NA
75;40;NA;2020;0;0;NA;NA;NA
75;40;NA;2021;0;0;NA;NA;NA
75;40;NA;2022;0;0;NA;NA;NA
75;40;NA;2023;4;0;NA;0,000000000000000000;NA
75;40;NA;2024;0;0;NA;NA;NA
75;47;0-1;2019;4;0;5812,38776904738;0,000000000000000000;0,0000000000000
75;47;0-1;2020;5;0;5812,41832990132;0,000000000000000000;0,0000000000000
75;47;0-1;2021;11;0;5891,54830066981;0,000000000000000000;0,0000000000000
75;47;0-1;2022;8;0;5946,55741177708;0,000000000000000000;0,0000000000000
75;47;0-1;2023;11;0;5887,07857352742;0,000000000000000000;0,0000000000000
75;47;0-1;2024;9;0;5638,35996780947;0,000000000000000000;0,0000000000000
75;47;2-4;2019;4;0;9331,61223095262;0,000000000000000000;0,0000000000000
75;47;2-4;2020;9;0;9231,58167009868;0,000000000000000000;0,0000000000000
75;47;2-4;2021;8;0;9327,45169933019;0,000000000000000000;0,0000000000000
75;47;2-4;2022;4;0;9363,44258822292;0,000000000000000000;0,0000000000000
75;47;2-4;2023;4;0;9243,92142647259;0,000000000000000000;0,0000000000000
75;47;2-4;2024;3;0;9228,64003219053;0,000000000000000000;0,0000000000000
75;47;5-17;2019;9;0;48772,30161940845;0,000000000000000000;0,0000000000000
75;47;5-17;2020;13;0;48399,32611575073;0,000000000000000000;0,0000000000000
75;47;5-17;2021;9;0;48117,06941060963;0,000000000000000000;0,0000000000000
75;47;5-17;2022;13;0;47711,28710437831;0,000000000000000000;0,0000000000000
75;47;5-17;2023;14;0;47624,00461630392;0,000000000000000000;0,0000000000000
75;47;5-17;2024;11;0;47644,41305303929;0,000000000000000000;0,0000000000000
75;47;18-64;2019;67;0;179790,69838059155;0,000000000000000000;0,0000000000000
75;47;18-64;2020;42;0;178473,67388424926;0,000000000000000000;0,0000000000000
75;47;18-64;2021;40;0;177970,93058939037;0,000000000000000000;0,0000000000000
75;47;18-64;2022;64;0;178597,71289562169;0,000000000000000000;0,0000000000000
75;47;18-64;2023;36;0;178005,99538369608;0,000000000000000000;0,0000000000000
75;47;18-64;2024;76;0;177487,58694696071;0,000000000000000000;0,0000000000000
75;47;65-79;2019;15;0;59262,00000000000;0,000000000000000000;0,0000000000000
75;47;65-79;2020;10;0;60508,00000000000;0,000000000000000000;0,0000000000000
75;47;65-79;2021;22;0;61826,00000000000;0,000000000000000000;0,0000000000000
75;47;65-79;2022;12;0;62881,00000000000;0,000000000000000000;0,0000000000000
75;47;65-79;2023;20;0;63865,00000000000;0,000000000000000000;0,0000000000000
75;47;65-79;2024;19;0;64645,00000000000;0,000000000000000000;0,0000000000000
75;47;80+;2019;8;0;28302,00000000000;0,000000000000000000;0,0000000000000
75;47;80+;2020;3;0;28419,00000000000;0,000000000000000000;0,0000000000000
75;47;80+;2021;3;0;28096,00000000000;0,000000000000000000;0,0000000000000
75;47;80+;2022;6;0;27726,00000000000;0,000000000000000000;0,0000000000000
75;47;80+;2023;7;0;27454,00000000000;0,000000000000000000;0,0000000000000
75;47;80+;2024;6;0;27674,00000000000;0,000000000000000000;0,0000000000000
75;47;NA;2019;0;0;NA;NA;NA
75;47;NA;2020;0;0;NA;NA;NA
75;47;NA;2021;0;0;NA;NA;NA
75;47;NA;2022;0;0;NA;NA;NA
75;47;NA;2023;0;0;NA;NA;NA
75;47;NA;2024;0;0;NA;NA;NA
75;64;0-1;2019;4;0;12003,21018813971;0,000000000000000000;0,0000000000000
75;64;0-1;2020;7;0;12167,28782539567;0,000000000000000000;0,0000000000000
75;64;0-1;2021;9;0;12052,14358661891;0,000000000000000000;0,0000000000000
75;64;0-1;2022;15;0;11808,82984913511;0,000000000000000000;0,0000000000000
75;64;0-1;2023;18;0;11764,43029725388;0,000000000000000000;0,0000000000000
75;64;0-1;2024;10;0;11294,16559099791;0,000000000000000000;0,0000000000000
75;64;2-4;2019;12;0;19270,78981186029;0,000000000000000000;0,0000000000000
75;64;2-4;2020;7;0;19324,71217460433;0,000000000000000000;0,0000000000000
75;64;2-4;2021;17;0;19080,85641338109;0,000000000000000000;0,0000000000000
75;64;2-4;2022;20;0;18594,17015086488;0,000000000000000000;0,0000000000000
75;64;2-4;2023;12;0;18472,56970274612;0,000000000000000000;0,0000000000000
75;64;2-4;2024;10;0;18485,83440900209;0,000000000000000000;0,0000000000000
75;64;5-17;2019;35;0;98088,18559411369;0,000000000000000000;0,0000000000000
75;64;5-17;2020;29;0;97874,36886779917;0,000000000000000000;0,0000000000000
75;64;5-17;2021;33;0;97899,29354317754;0,000000000000000000;0,0000000000000
75;64;5-17;2022;33;0;98033,13005541379;0,000000000000000000;0,0000000000000
